sku,name,desc,price,in_stock,type,short,long,category
SAN0047,SanDisk Ultra microSDHC Memory Card UHS Class 1 | 8GB + SD Adapter,MicroSDHC UHS Class 1 Card 8GB with SD adapter speed of 30MB / s,5.0,0,57445397,SAN,SanDisk,storage
SAN0057,SanDisk Extreme Pro 128GB USB 3.0 Flash,128GB pendrive USB 3.0 Flash Drive for Mac and PC.,114.99,0,11935397,SAN,SanDisk,network devices
SAN0059,SanDisk Extreme Pro SSD 240GB Drive,SATA III SSD hard disk (6Gb / s) 240GB.,139.99,0,12215397,SAN,SanDisk,storage
SAN0060,SanDisk Extreme Pro SSD 480GB Drive,SATA III SSD hard disk (6Gb / s) of 480GB.,259.99,0,12215397,SAN,SanDisk,storage
SAN0061,SanDisk Extreme Pro SSD 960GB Drive,SATA III SSD hard disk (6Gb / s) of 960GB.,459.99,0,12215397,SAN,SanDisk,storage
SAN0065,SanDisk Connect Wireless Media Wireless Multimedia Drive 32GB,HD multimedia storage unit Wireless for iPhone and iPad.,87.0,1,42945397,SAN,SanDisk,storage
SAN0068,SanDisk Ultra II SSD 120GB Drive,SATA III SSD hard disk (6Gb / s) 120GB for Mac and PC.,87.0,0,12215397,SAN,SanDisk,storage
SAN0069,SanDisk Ultra II SSD 240GB Drive,SATA III SSD hard disk (6Gb / s) 240GB for Mac and PC.,92.99,0,12215397,SAN,SanDisk,storage
SAN0070,SanDisk Ultra II SSD 480GB Drive,SATA III SSD hard disk (6Gb / s) of 480GB for Mac and PC.,179.0,0,12215397,SAN,SanDisk,storage
SAN0085,SanDisk Ultra SDHC Class 10 UHS-I | 8GB,SDHC 8GB class 10 speeds 40MB / s,5.0,0,57445397,SAN,SanDisk,storage
SAN0035,SanDisk Ultra 16GB SDHC Memory Card Class 10,16GB SDHC memory card.,14.0,0,,SAN,SanDisk,storage
SAN0088,IXpand SanDisk Flash Drive 32GB USB 2.0 Lightning and,USB 2.0 Pen Drive and Lightning 32Gb iPad and iPhone.,75.0,0,42945397,SAN,SanDisk,storage
SAN0089,IXpand SanDisk Flash Drive 64GB USB 2.0 Lightning and,USB 2.0 Pen Drive and Lightning 64Gb iPad and iPhone.,110.0,0,42945397,SAN,SanDisk,storage
SAN0087,IXpand SanDisk Flash Drive 16GB USB 2.0 Lightning and,USB 2.0 Pen Drive and Lightning 16GB for iPad and iPhone.,55.0,0,42945397,SAN,SanDisk,storage
SAN0080,SanDisk Extreme Pro SDXC 64GB 280 / MB / s,SDXC Memory Card 64GB Class 3.,167.0,0,57445397,SAN,SanDisk,storage
SAN0090,Sandisk 32GB Flash Drive Pen Drive USB-C,32GB pendrive reversible USB-C to USB for Mac and PC.,49.99,0,11935397,SAN,SanDisk,network devices
SAN0040-A,Open - Ultra SanDisk Ultra 64GB USB 3.0 PenDrive,USB 3.0 flash drive 64GB USB Flash Drive Mac and PC.,31.0,0,1298,SAN,SanDisk,storage
SAN0094,SanDisk Ultra 16GB USB Flash Drive Fit 3.0,Pendrive 16GB Ultra Compact USB 3.0 Mac and PC.,12.9,0,57445397,SAN,SanDisk,storage
SAN0095,SanDisk Ultra 32GB USB Flash Drive Fit 3.0,Pendrive 32GB Ultra Compact USB 3.0 Mac and PC.,19.9,0,57445397,SAN,SanDisk,storage
SAN0096,SanDisk Ultra 64GB USB Flash Drive Fit 3.0,Pendrive ultracompact 64GB USB 3.0 Mac and PC.,29.9,0,57445397,SAN,SanDisk,storage
SAN0093,Ultra SanDisk Ultra 256GB USB 3.0 PenDrive,Pendrive USB 3.0 256GB USB Flash Drive Mac and PC.,129.9,0,11935397,SAN,SanDisk,network devices
SAN0100,SanDisk Connect Wireless Flash Drive 16GB Wireless Black / Gold,Wireless 16GB storage for iPhone / iPad / Mac.,29.99,0,42945397,SAN,SanDisk,storage
SAN0098,SanDisk Connect Wireless Flash Drive 32GB Wireless Black / Gold,Wireless 32GB storage for iPhone / iPad / Mac.,37.99,1,42945397,SAN,SanDisk,storage
SAN0099,SanDisk Connect Wireless Flash Drive 64GB Wireless Black / Gold,Wireless 64GB storage for iPhone / iPad / Mac.,49.99,1,42945397,SAN,SanDisk,storage
SAN0101,SanDisk Ultra SDHC Class 10 | 32GB,SDHC Memory Card Class 10 32GB transfer rate of 80MB / s,15.99,1,57445397,SAN,SanDisk,storage
SAN0103,SanDisk Ultra SDXC Memory Card 64GB SD 80MB / s Class 10 UHS-I,SDXC Memory Card Class 10 64GB transfer rate 80MB / s.,27.99,0,57445397,SAN,SanDisk,storage
SAN0104,SanDisk Ultra SDXC Memory Card Class 10 | 128GB,SDXC Memory Card Class 10 128GB transfer rate 80MB / s,59.99,0,57445397,SAN,SanDisk,storage
SAN0105,Sandisk Extreme SSD 500 240GB Portable USB 3.0,240GB SSD notebook.,139.99,0,12215397,SAN,SanDisk,storage
SAN0092,SanDisk Ultra USB 3.0 128GB pendrive,Pendrive USB 3.0 Flash Drive 128G for Mac and PC.,44.99,0,11935397,SAN,SanDisk,network devices
SAN0110,SanDisk Ultra Flair Flash Drive 16GB USB 3.0,USB 3.0 flash drive 16GB USB Flash Drive Mac and PC.,8.99,1,11935397,SAN,SanDisk,network devices
SAN0111,SanDisk Ultra Flair Flash Drive 32GB USB 3.0,USB 3.0 flash drive 32GB USB Flash Drive Mac and PC.,13.99,1,11935397,SAN,SanDisk,network devices
SAN0112,SanDisk Ultra Flair Flash Drive 64GB USB 3.0,USB 3.0 flash drive 64GB USB Flash Drive Mac and PC.,24.99,1,57445397,SAN,SanDisk,storage
SAN0113,SanDisk Ultra Flair Flash Drive 128GB USB 3.0,Pendrive USB 3.0 128GB USB Flash Drive Mac and PC.,49.99,0,11935397,SAN,SanDisk,network devices
SAN0140,SanDisk Ultra 32GB microSDHC Memory Card + SD Adapter,Adapter and microSDHC memory card 32 GB Class 10 UHS-1with transfer rate 80MB / s,12.99,0,57445397,SAN,SanDisk,storage
SAN0141,SanDisk Ultra microSDXC 64GB Memory Card + SD Adapter,Adapter and memory card microSDXC 64GB Class 10 UHS-1,23.99,0,57445397,SAN,SanDisk,storage
SAN0106,SanDisk Ultra 16GB microSDHC Memory Card + SD Adapter 80MB / s Class 10,MicroSDHC memory card with SD adapter 16 GB with transfer 80MB / s,5.99,0,57445397,SAN,SanDisk,storage
SAN0116,SanDisk Connect Wireless Flash Drive 128GB Wireless Black / Gold,Wireless Storage 128GB for iPhone / iPad / Mac.,79.99,1,42945397,SAN,SanDisk,storage
SAN0115,"IXpand SanDisk Flash Drive USB 2.0 128GB, and Lightning",USB 2.0 Pen Drive and Lightning 16GB for iPad and iPhone.,149.99,0,42945397,SAN,SanDisk,storage
SAN0093-A,(Open) Connect Wireless Flash Drive Sandisk 64GB Wireless Black / Gold,Wireless 64GB storage for iPhone / iPad / Mac.,59.99,0,1298,SAN,SanDisk,others
SAN0163,Sandisk Extreme SDHC UHS-I 32GB v30 90MB / s 40MB / s,SDHC UHS Class 3 v30 speeds 90MB / s-40MB / s.,20.99,0,57445397,SAN,SanDisk,storage
SAN0124,Sandisk Extreme Pro SDXC Memory Card | 512GB | V30 UHS-I U3 | 95MB / s-90MB / s,Memory card SDXC UHS Class 3 512GB speeds 95MB / s-90MB / s,449.99,0,57445397,SAN,SanDisk,storage
SAN0091,"Plus 120GB SanDisk SSD 25 ""SATA 6Gb / s",SSD 120GB 25 inches.,49.9,0,12215397,SAN,SanDisk,storage
SAN0117,"Plus 240 GB SanDisk SSD 25 ""SATA 6 GB / s",Hard SSD 240GB 25 inches.,69.99,0,12215397,SAN,SanDisk,storage
SAN0118,"SanDisk SSD 480GB Plus 25 ""SATA 6Gb / s",Hard SSD 480GB 25 inches,139.99,0,12215397,SAN,SanDisk,storage
SAN0176,Sandisk Extreme Pro SDHC UHS-II 32GB 300MB / s-260MB / s,32GB memory UHS-II Class 3 speeds 300MB / s - 260MB / s,79.99,0,57445397,SAN,SanDisk,storage
SAN0120,Sandisk Extreme Pro SDHC UHS-I 32GB U3 V30 95MB / s-90MB / s,32GB memory card speeds UHS Class 3 95MB / s-90MB / s,29.99,1,57445397,SAN,SanDisk,storage
SAN0121,Sandisk Extreme Pro Memory Card 64GB SDXC UHS-I U3 V30 95MB / s-90MB / s,UHS-I card memory and 64GB speeds Class 3 95MB / 90MB,45.99,0,57445397,SAN,SanDisk,storage
SAN0122,Sandisk Extreme Pro 128GB SDXC Memory Card UHS-I U3 V30 95MB / s-90MB / s,Memory card SDXC UHS Class 3 128GB speeds 95MB / s-90MB / s,89.99,0,57445397,SAN,SanDisk,storage
SAN0123,Sandisk Extreme Pro 256GB SDXC Memory Card UHS-I U3 V30 - 95MB / s-90MB / s,Memory card SDXC UHS Class 3 256GB speeds 95MB / s-90MB / s,169.99,0,57445397,SAN,SanDisk,storage
SAN0162,Sandisk Extreme Memory Card 64GB SDXC UHS-I v30 90MB / s 40MB / s,Memory card 64GB SDXC UHS Class 3 v30 speeds 90MB / s-40MB / s.,39.99,1,57445397,SAN,SanDisk,storage
SAN0131,SanDisk Extreme SDXC Memory Card UHS Class 3 | 120GB,Memory card SDXC UHS Class 3 120GB speeds 90MB / s-60MB / s,69.99,0,57445397,SAN,SanDisk,storage
SAN0127,Sandisk Extreme Memory Card microSDHC UHS Class 3 | 32GB with SD Adapter,MicroSDHC memory card 32GB UHS Class 3 speeds of 90MB / 40MB,19.99,0,57445397,SAN,SanDisk,storage
SAN0168,Sandisk Extreme Memory Card v30 microSDXC 64GB UHS-I 90MB / s-60MB / s,MicroSDXC memory card 64GB UHS Class 3 v30 speeds 90MB / s - 60MB / s,49.99,0,57445397,SAN,SanDisk,storage
SAN0081-A,(Open) iXpand SanDisk Flash Drive 16GB USB 2.0 Lightning and,USB 2.0 Pen Drive and Lightning 16GB for iPad and iPhone.,55.0,0,1298,SAN,SanDisk,storage
SAN0083-A,(Open) iXpand SanDisk Flash Drive 64GB USB 2.0 Lightning and,USB 2.0 Pen Drive and Lightning 64Gb iPad and iPhone.,110.0,0,1298,SAN,SanDisk,others
SAN0132,Sandisk iXpand Lightning to USB 3.0 16GB,16GB storage unit for iPhone and iPad,34.99,1,42945397,SAN,SanDisk,storage
SAN0133,Sandisk iXpand Lightning to USB 3.0 32GB,32GB storage unit for iPhone and iPad,49.99,0,42945397,SAN,SanDisk,storage
SAN0134,Sandisk iXpand Lightning to USB 3.0 64GB,64GB storage unit for iPhone and iPad,69.99,1,42945397,SAN,SanDisk,storage
SAN0135,Sandisk iXpand Lightning to USB 3.0 128GB,128GB storage unit for iPhone and iPad,99.99,1,42945397,SAN,SanDisk,storage
SAN0097-A,(Open) SanDisk Ultra SDXC 64GB SD 80MB / s Class 10 UHS-I,SDXC Memory Card 64GB 80MB / s.,19.99,0,1298,SAN,SanDisk,storage
SAN0128-A,Open - Sandisk iXpand Lightning to USB 3.0 64GB,64GB storage unit for iPhone and iPad,69.99,0,1298,SAN,SanDisk,others
SAN0095-A,(Open) SanDisk Ultra SDHC 32GB SD 80MB / s Class 10 UHS-I,SDHC Memory Card 32GB 80MB / s,10.99,0,1298,SAN,SanDisk,storage
SAN0136,"Plus 240 GB SanDisk SSD 25 ""SATA 6 GB / s",Hard SSD 240GB 25 inches,79.99,0,12215397,SAN,SanDisk,storage
SAN0150,SanDisk Extreme SSD 900 Portable Disk 1.92TB,Hard Disk SSD High Speed ​​for Mac,859.99,0,12215397,SAN,SanDisk,storage
SAN0151,SanDisk Extreme SSD 900 480GB Portable Drive,Hard Disk SSD High Speed ​​for Mac,359.99,0,12215397,SAN,SanDisk,storage
SAN0152,SanDisk Extreme SSD 900 960GB Portable Drive,Hard Disk SSD High Speed ​​for Mac,528.99,0,12215397,SAN,SanDisk,storage
SAN0142,Sandisk Ultra 16GB USB Pen-Drive-C,16GB USB flash drive for Type C devices,12.99,1,11935397,SAN,SanDisk,network devices
SAN0143,Sandisk Ultra 32GB USB Pen-Drive-C,32GB USB flash drive for Type C devices,15.99,0,11935397,SAN,SanDisk,network devices
SAN0144,Sandisk Ultra 64GB USB Pen-Drive-C,64GB USB flash drive for Type C devices,26.99,1,57445397,SAN,SanDisk,storage
SAN0145,Sandisk Ultra Pen-Drive 128GB USB-C,128GB USB flash drive for Type C devices,53.99,1,11935397,SAN,SanDisk,network devices
SAN0146,Pendrive 16GB SanDisk Ultra Dual USB-C / USB,16GB flash drive with two different USB-C and USB connection for Mac and PC,13.99,1,11935397,SAN,SanDisk,network devices
SAN0147,Pendrive 32GB SanDisk Ultra Dual USB-C / USB,32GB flash drive with two different USB-C and USB connection for Mac and PC,19.99,1,11935397,SAN,SanDisk,network devices
SAN0148,Pendrive 64GB SanDisk Ultra Dual USB-C / USB,64GB flash drive with two different USB-C and USB connection for Mac and PC,30.99,0,11935397,SAN,SanDisk,network devices
SAN0149,Sandisk Ultra Dual Flash Drive 128GB USB-C / USB,128GB pendrive with two different USB-C and USB connection for Mac and PC,58.99,0,11935397,SAN,SanDisk,network devices
SAN0154,SanDisk Ultra Fit Flash Drive 16GB USB 3.0,Pendrive 16GB ultra-compact USB 3.0 transfers data up to 130 MB / s Mac and PC,9.99,0,11935397,SAN,SanDisk,network devices
SAN0155,SanDisk Ultra Fit Flash Drive 32GB USB 3.0,Pendrive 32GB ultra compact USB 3.0 transfers data up to 150 MB / s Mac and PC.,19.99,1,11935397,SAN,SanDisk,network devices
SAN0156,SanDisk Ultra Fit Flash Drive 64GB USB 3.0,Pendrive 64GB ultra-compact USB 3.0 Mac and PC.,29.99,1,11935397,SAN,SanDisk,network devices
SAN0157,SanDisk Ultra Fit 128GB USB 3.0 Flash Drive,Ultra compact flash drive USB 3.0 128GB Mac and PC,49.99,0,11935397,SAN,SanDisk,network devices
SAN0158,SanDisk Cruzer Dial Flash Drive 16GB USB 2.0,Ultra compact flash drive with built-dial for Mac and PC,7.99,0,12655397,SAN,SanDisk,storage
SAN0159,SanDisk Cruzer Dial Flash Drive 32GB USB 2.0,Ultra compact flash drive with built-dial for Mac and PC,15.99,1,11935397,SAN,SanDisk,network devices
SAN0160,SanDisk Cruzer Dial Flash Drive 64GB USB 2.0,Ultra compact flash drive with built-dial for Mac and PC,25.99,0,11935397,SAN,SanDisk,network devices
SAN0161,SanDisk Connect Wireless Flash Drive 200GB Wireless,200GB pendrive with WIFI and USB 2.0 connection for iPhone iPad and Mac,109.99,1,42945397,SAN,SanDisk,storage
SAN0169,Sandisk Extreme Memory Card 128GB v30 microSDXC UHS-I 90MB / s-60MB / s,Memory card reading speed 90MB / s and speed of video: U3 C10 and V30,79.99,0,57445397,SAN,SanDisk,storage
SAN0170,Sandisk Ultra Memory Card microSDXC 200GB Class 10 UHS-I up to 90MB / s,MicroSDXC memory card 200GB Class 10 with transfer speeds up to 90MB / s,109.99,0,57445397,SAN,SanDisk,storage
SAN0164,Sandisk Extreme 128GB SDXC Memory Card v30 UHS-I 90MB / s-60MB / s,Memory card reading speed 90MB / s and speed of video: U3 C10 and V30,79.99,1,57445397,SAN,SanDisk,storage
SAN0177,Sandisk Extreme Pro SDXC Memory Card 64GB UHS-II 300MB / s-260MB / s,Card 64GB UHS-II Class 3 speeds 300MB / s 260MB-/ s,139.99,0,57445397,SAN,SanDisk,storage
SAN0174,Sandisk Extreme Pro Memory Card 64GB microSDXC UHSII 275MB / s-100MB / s,64GB memory card write speed of 275MB / s and write 100MB / s with USB 3.0 adapter included,129.99,0,57445397,SAN,SanDisk,storage
SAN0173,Sandisk Extreme Pro Memory Card microSDXC UHS-I l 128GB - 95MB / s-90MB / s,128GB memory card microSDXC UHS class lll v30 for 4K video and speeds 95MB / s-90MB / s,99.99,0,57445397,SAN,SanDisk,storage
SAN0172,Sandisk Extreme Pro Memory Card UHS-I l microSDXC 64GB - 95MB / s-90MB / s,Memory card 64GB microSDXC UHS class lll speeds and 95MB / s-90MB / s,54.99,0,57445397,SAN,SanDisk,storage
SAN0137-A,Open - Sandisk Ultra 32GB USB Pen-Drive-C,32GB USB flash drive for Type C devices,15.99,0,1298,SAN,SanDisk,storage
SAN0166,Sandisk Extreme Pro SDXC Memory Card UHS-II Class 3 | 64GB - 280MB / s 250MB-/ s,Card 64GB UHS-II Class 3 speeds 280MB / s 250MB-/ s,79.99,0,57445397,SAN,SanDisk,storage
SAN0167,Sandisk Extreme Memory Card microSDHC UHS-I 32GB v30 90MB / s-60MB / s,Micro memory card reading speed 90MB / s and speed of video: U3 C10 and V30 (adapter included),29.99,0,57445397,SAN,SanDisk,storage
SAN0171,Sandisk Extreme Pro microSDHC Memory Card 32GB UHS-I 95MB / s 90MB / s,Micro memory card reading speed 95MB / s and speed of video: U3 C10 and V30 (adapter included),34.99,0,57445397,SAN,SanDisk,storage
SAN0175,Sandisk Extreme Pro Memory Card microSDXC UHSII 128GB 275MB / s-100MB / s,64GB memory card write speed of 275MB / s and write 100MB / s with USB 3.0 adapter included,249.99,0,57445397,SAN,SanDisk,storage
SAN0116-A,Open - Sandisk Extreme Pro 128GB SDXC Memory Card UHS-I U3 V30 95MB / s-90MB / s,Memory card SDXC UHS Class 3 128GB speeds 95MB / s-90MB / s,89.99,0,1298,SAN,SanDisk,storage
SAN0143-A,Open - Sandisk Ultra Dual Flash Drive 128GB USB-C / USB,128GB pendrive with two different USB-C and USB connection for Mac and PC,58.99,0,1298,SAN,SanDisk,storage
SAN0133-A,"Open - SanDisk SSD 480GB Plus 25 ""SATA 6Gb / s",Hard SSD 480GB 25 inches,143.99,0,1298,SAN,SanDisk,storage
SAN0064-A,Open - SanDisk Ultra II SSD 480GB Drive,SATA III SSD hard disk (6Gb / s) of 480GB for Mac and PC,179.0,0,1298,SAN,SanDisk,storage
SAN0110-A,Open - Sandisk Wireless Connect Wireless Flash Drive 128GB Black / Gold,Wireless Storage 128GB for iPhone / iPad / Mac,104.0,0,1298,SAN,SanDisk,others
SAN0179,Extreme Cruzer Sandisk Pendrive 128GB USB 3.0,128GB USB flash drive transfer rate 245MB / s for Mac and PC,94.99,0,11935397,SAN,SanDisk,network devices
SAN0180,Sandisk Extreme Memory Card microSDHC UHS-I 32GB V30 100MB / s-60MB / s,Micro memory card read speed 100MB / s and speed of video: U3 C10 and V30 (adapter included),25.99,0,57445397,SAN,SanDisk,storage
SAN0181,Sandisk Extreme Memory Card v30 microSDXC 64GB UHS-I 100MB / s-60MB / s,MicroSDXC memory card 64GB UHS Class 3 v30 speeds 100MB / s - 60MB / s,49.99,0,57445397,SAN,SanDisk,storage
SAN0182,Sandisk Extreme Memory Card 128GB v30 microSDXC UHS-I 100MB / s-90MB / s,Memory card read speed 100MB / s and speed of video: U3 C10 and V30,99.99,1,57445397,SAN,SanDisk,storage
SAN0183,Sandisk Extreme Pro microSDHC Memory Card 32GB UHS-I 100MB / s 90MB / s,Micro memory card read speed 100MB / s and speed of video: U3 C10 and V30 (adapter included),32.99,1,57445397,SAN,SanDisk,storage
SAN0184,Sandisk Extreme Pro Memory Card 64GB microSDXC UHS-I 100MB / s 90MB / s,Memory card 64GB microSDXC UHS-I U3 and speeds 100MB / s-90MB / s,56.99,0,57445397,SAN,SanDisk,storage
SAN0185,Sandisk Extreme Pro Memory Card 128GB microSDXC UHS-I 100MB / s 90MB / s,128GB memory card microSDXC UHS-I U3 v30 for 4K video and speeds 100MB / s-90MB / s,99.99,1,57445397,SAN,SanDisk,storage
SAN0129-A,Open - Sandisk iXpand Lightning to USB 3.0 128GB,128GB storage unit for iPhone and iPad,99.99,0,1298,SAN,SanDisk,others
SAN0187,SanDisk Ultra 32GB microSDHC Memory Card A1,Micro Memory Card with Adapter reading speed 98MB / s and video speed UHS U1,18.99,1,57445397,SAN,SanDisk,storage
SAN0186,SanDisk Ultra 16GB microSDHC Memory Card A1,Micro Memory Card with Adapter reading speed 98MB / s and video speed UHS U1,9.99,1,57445397,SAN,SanDisk,storage
SAN0188,SanDisk Ultra 64GB microSDXC card A1,Micro Memory Card with adapter read speed 100MB / s and video speed UHS U1,32.99,1,57445397,SAN,SanDisk,storage
SAN0189,SanDisk Ultra 128GB microSDXC A1 Card,Micro Memory Card with adapter read speed 100MB / s and video speed UHS U1,59.99,0,57445397,SAN,SanDisk,storage
SAN0190,SanDisk Ultra 200GB microSDXC A1 Card,Micro Memory Card with adapter read speed 100MB / s and video speed UHS U1,109.99,0,57445397,SAN,SanDisk,storage
SAN0196,SanDisk Connect Wireless Flash Drive 256GB Wireless,256GB pendrive with WIFI and USB 2.0 connection for iPhone iPad and Mac,199.99,1,42945397,SAN,SanDisk,storage
SAN0191,SanDisk iXpand Base 32GB flash memory Charger,32GB flash memory with charger function,62.99,1,42945397,SAN,SanDisk,storage
SAN0192,Base iXpand SanDisk 64GB flash memory Charger,64GB flash memory with charger function,79.99,1,42945397,SAN,SanDisk,storage
SAN0193,Base iXpand SanDisk flash memory 128GB Charger,128GB flash memory with charger function,119.99,1,42945397,SAN,SanDisk,storage
SAN0194,Base iXpand SanDisk flash memory 256GB Charger,256GB flash memory with charger function,199.99,1,42945397,SAN,SanDisk,storage
SAN0155-A,Open - Sandisk Connect Wireless Wireless Pen Drive 200GB,200GB pendrive refitted with WIFI and USB 2.0 connection for iPhone iPad and Mac,109.99,0,42945397,SAN,SanDisk,storage
SAN0106-A,Open - SanDisk Ultra Flair Flash Drive 64GB USB 3.0,Reconditioned pendrive USB 3.0 64GB USB Flash Drive Mac and PC.,24.99,0,57445397,SAN,SanDisk,storage
NTE0044,"NewerTech windy 225 ""for iMac",Suction cup 225 inches for aluminum iMac.,11.99,1,14305406,NTE,NewerTech,others
NTE0011,NewerTech miniStack external box Mac,Mac external box 35 USB 3.0 eSATA FireWire 800/400.,108.99,0,12995397,NTE,NewerTech,storage
NTE0012,NewerTech universal adapter IDE / SATA to USB 3.0,High speed universal adapter HDD / SSD to USB 3.0.,54.99,1,1325,NTE,NewerTech,adapters & cables
NTE0013,"AdaptaDrive NewerTech adapter 2.5 ""to 3.5"" SATA",Adapter HDD / SSD 2.5 SATA 3.5 compatible with Mac Pro.,26.99,1,12755395,NTE,NewerTech,others
NTE0014,NewerTech eSATA to USB 3.0 Adapter,High-speed eSATA adapter to USB 3.0.,36.99,0,1325,NTE,NewerTech,adapters & cables
NTE0015,NewerTech NuStand Support Mac Mini Silver Alloy,Elegant support for MacMini 2010 and later,30.99,0,8696,NTE,NewerTech,tech accessories
NTE0016,NewerTech adapter 65W iBook G4 and PowerBook G3 / G4,AC adapter iBook G3 / G4 and PowerBook G4 65W.,49.95,0,13005399,NTE,NewerTech,computer parts
NTE0017,"NewerTech NuPower Battery MacBook 13 ""white",133 inch MacBook battery (White Model).,119.99,1,10142,NTE,NewerTech,others
NTE0018,"NewerTech NuPower Battery MacBook 13 ""Black",133 inch MacBook battery (Black Model).,119.99,1,10142,NTE,NewerTech,others
NTE0039,"NewerTech NuPower battery PowerBook G4 15 """,Battery replacement PowerBook G4 15 inches.,99.99,0,13005399,NTE,NewerTech,computer parts
